Id,MSSubClass,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,TotalBath,BedroomAbvGr,GarageCars,YrSold,SalePrice
2446,70,OldTown,Artery,1Fam,2Story,4,8,1900,1950,1798,0,0,2,1,2.5,4,2,2007,193514.3309
2447,70,OldTown,Norm,1Fam,2Story,8,9,1910,1999,1772,0,0,2,1,2.5,3,2,2007,181612.1416
2448,70,OldTown,Norm,1Fam,2Story,6,6,1927,1950,1642,0,1,1,1,2,4,1,2007,191745.3864
2449,70,OldTown,Norm,1Fam,2Story,5,7,1910,1950,1232,0,0,1,0,1,3,2,2007,171369.325
2450,50,OldTown,Norm,1Fam,1.5Fin,6,8,1910,1990,1650,0,0,2,0,2,3,2,2007,184425.4706
2451,70,OldTown,Norm,1Fam,2Story,5,7,1930,2005,1358,0,0,1,1,1.5,3,1,2007,170563.2524
2452,75,OldTown,Norm,1Fam,2.5Unf,7,8,1879,1987,2454,0,0,2,0,2,3,2,2007,184522.3692
2453,20,OldTown,Norm,1Fam,1Story,4,6,1956,1956,968,0,0,1,0,1,2,1,2007,164968.9479
2454,80,OldTown,Norm,1Fam,SLvl,4,7,1949,2002,1382,0,0,2,0,2,1,1,2007,157939.6216
2455,40,BrkSide,Norm,1Fam,1Story,5,7,1925,1994,1060,1,0,1,0,2,1,1,2007,151520.3816
2456,50,BrkSide,RRNn,1Fam,1.5Fin,5,6,1950,1950,1435,1,0,1,0,2,3,1,2007,176129.5087
2457,50,BrkSide,Norm,1Fam,1.5Fin,5,7,1939,1998,1274,0,0,2,0,2,3,1,2007,171112.979
2458,70,BrkSide,Norm,1Fam,2Story,6,6,1939,1950,1232,0,0,1,1,1.5,3,1,2007,169762.0816
2459,45,BrkSide,Norm,1Fam,1.5Unf,5,7,1939,1950,884,0,0,1,0,1,2,1,2007,162246.8289
2460,50,BrkSide,Norm,1Fam,1.5Fin,6,5,1938,1950,1409,1,0,1,1,2.5,3,2,2007,171339.3034
2461,50,BrkSide,Norm,1Fam,1.5Fin,5,8,1939,1952,1322,1,0,1,0,2,4,1,2007,189034.7537
2462,50,BrkSide,Norm,1Fam,1.5Fin,5,7,1930,1992,1426,0,0,1,0,1,3,1,2007,175758.8736
2463,50,BrkSide,Norm,1Fam,1.5Fin,5,6,1926,1950,1281,1,0,1,0,2,2,2,2007,163351.7215
2464,70,OldTown,Norm,1Fam,2Story,6,8,1918,1995,2264,0,0,2,1,2.5,4,1,2007,189806.5466
2465,50,BrkSide,Norm,1Fam,1.5Fin,6,7,1920,1950,1376,0,0,1,0,1,3,2,2007,175370.9909
2466,50,BrkSide,RRAn,1Fam,1.5Fin,5,5,1926,1950,1316,0,0,1,0,1,4,2,2007,196895.5999
2467,70,OldTown,Feedr,1Fam,2Story,7,6,1929,1990,1344,1,0,1,1,2.5,3,2,2007,176905.918
2468,45,OldTown,Norm,1Fam,1.5Fin,5,4,1901,1950,1173,0,0,2,0,2,3,1,2007,176866.5572
2469,50,OldTown,Norm,1Fam,1.5Fin,5,3,1901,1950,1214,0,0,1,0,1,2,1,2007,163590.6772
2470,80,IDOTRR,Norm,1Fam,SLvl,6,6,1963,1963,2294,0,0,3,0,3,5,2,2007,212693.503
2471,60,IDOTRR,Norm,1Fam,2Story,7,9,1950,2005,1952,0,0,1,1,1.5,4,1,2007,192686.9317
2472,50,IDOTRR,Norm,1Fam,1.5Fin,6,5,1915,1950,2180,0,0,1,1,1.5,3,2,2007,181578.685
2473,190,IDOTRR,Norm,2fmCon,1.5Fin,4,6,1958,1958,1315,1,0,2,0,3,3,2,2007,166475.4576
2474,50,IDOTRR,Artery,1Fam,1.5Fin,4,1,1910,1950,1484,0,0,2,0,2,3,1,2007,185998.2552
2475,70,Sawyer,Feedr,1Fam,2Story,7,8,1937,1980,2267,1,0,1,1,2.5,3,2,2007,185527.7149
2476,190,SWISU,Norm,2fmCon,1.5Fin,5,6,1942,1979,1282,1,0,1,0,2,2,1,2007,159027.1182
2477,190,Sawyer,Norm,2fmCon,SFoyer,5,5,1963,1963,999,1,0,1,0,2,3,1,2007,181169.6549
2478,85,Sawyer,Norm,1Fam,SFoyer,5,5,1964,1980,1452,1,0,1,0,2,2,2,2007,176732.9153
2479,20,Sawyer,Feedr,1Fam,1Story,4,3,1964,1964,1005,1,0,1,0,2,3,2,2007,191619.2946
2480,80,Sawyer,Norm,1Fam,SLvl,5,8,1964,2001,1020,0,1,2,0,2.5,3,2,2007,189114.3038
2481,20,Sawyer,Norm,1Fam,1Story,5,4,1966,1966,1040,1,0,1,0,2,3,1,2007,180934.6353
2482,190,Sawyer,Feedr,2fmCon,1Story,5,6,1971,1990,868,1,0,1,0,2,2,2,2007,164573.3722
2483,20,Sawyer,Norm,1Fam,1Story,5,5,1968,1968,897,0,0,1,0,1,3,1,2007,173902.0113
2484,20,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,943,1,0,1,0,2,2,2,2007,165625.1277
2485,20,Sawyer,Feedr,1Fam,1Story,5,7,1966,1966,912,1,0,1,0,2,3,1,2007,179555.2196
2486,20,Sawyer,PosA,1Fam,1Story,5,5,1956,1998,1375,1,0,1,0,2,3,1,2007,196899.7207
2487,60,Sawyer,Feedr,1Fam,2Story,5,4,1920,1996,2654,0,0,3,0,3,4,2,2007,207566.1247
2488,50,Sawyer,Norm,1Fam,1.5Fin,7,8,1940,1998,1302,0,0,1,1,1.5,2,1,2007,163899.9811
2489,20,Sawyer,Norm,1Fam,1Story,6,5,1954,1995,1299,0,0,1,0,1,3,2,2007,189179.4282
2490,20,Sawyer,Feedr,1Fam,1Story,5,6,1958,1998,1176,1,0,1,0,2,3,1,2007,193892.88
2491,20,Sawyer,Norm,1Fam,1Story,4,7,1945,1950,998,0,0,1,0,1,3,2,2007,178980.8743
2492,20,ClearCr,Norm,1Fam,1Story,6,5,1984,1984,1522,0,0,2,0,2,3,2,2007,179749.8762
2493,20,Edwards,Norm,1Fam,1Story,5,7,1948,2005,1325,0,0,2,0,2,3,2,2007,197999.675
2494,20,Edwards,Norm,1Fam,1Story,5,5,1953,1953,1630,0,0,2,0,2,3,2,2007,203717.4703
2495,20,Edwards,Feedr,1Fam,1Story,4,5,1946,1950,1242,0,0,1,0,1,2,1,2007,185249.2612
2496,20,ClearCr,Norm,1Fam,1Story,6,7,1954,1994,2422,0,0,3,0,3,4,2,2007,201691.2083
2497,50,Edwards,Norm,1Fam,1.5Fin,6,6,1954,1954,1626,0,0,1,1,1.5,3,1,2007,181956.5483
2498,20,SWISU,Norm,1Fam,1Story,5,5,1958,1958,864,0,1,1,0,1.5,3,1,2007,171895.9363
2499,30,Edwards,Norm,1Fam,1Story,4,5,1958,1994,943,0,0,1,0,1,3,1,2007,187245.1684
2500,120,Edwards,Norm,TwnhsE,1Story,5,6,1984,1984,1038,0,0,2,0,2,2,1,2007,157816.7746
2501,20,Edwards,Norm,1Fam,1Story,5,6,1951,1951,1342,1,0,1,0,2,4,1,2007,191702.9126
2502,50,Edwards,Norm,1Fam,1.5Fin,5,6,1951,1994,1480,1,0,1,0,2,4,1,2007,198599.42
2503,50,Edwards,Norm,1Fam,1.5Fin,4,5,1920,1950,1362,0,0,2,0,2,4,1,2007,187193.3137
2504,50,SawyerW,Feedr,1Fam,1.5Fin,6,5,1984,1984,1822,0,0,2,0,2,4,2,2007,220514.994
2505,60,SawyerW,Norm,1Fam,2Story,7,5,1994,2001,1958,1,0,2,1,3.5,3,2,2007,181814.5276
2506,20,CollgCr,Norm,1Fam,1Story,8,5,2007,2007,1651,0,0,2,0,2,3,3,2007,183750.7554
2507,20,CollgCr,Norm,1Fam,1Story,8,5,2006,2007,2140,0,0,2,1,2.5,3,3,2007,183000.4317
2508,20,CollgCr,Norm,1Fam,1Story,8,5,2007,2007,1651,0,0,2,0,2,3,3,2007,185830.9719
2509,20,CollgCr,Norm,1Fam,1Story,7,5,2005,2006,1546,0,0,2,0,2,3,3,2007,185497.8723
2510,20,CollgCr,Norm,1Fam,1Story,8,5,2006,2006,1500,0,0,2,0,2,3,2,2007,179613.4377
2511,20,CollgCr,Norm,1Fam,1Story,7,5,2005,2006,1270,0,0,2,0,2,2,2,2007,164454.968
2512,60,CollgCr,Norm,1Fam,2Story,7,5,2005,2006,1795,0,0,2,1,2.5,3,2,2007,185127.2372
2513,60,SawyerW,Norm,1Fam,2Story,7,5,1988,1988,1873,1,0,2,1,3.5,3,2,2007,178750.6138
2514,20,ClearCr,Norm,1Fam,1Story,8,6,1976,1976,1743,2,0,0,1,2.5,0,2,2007,160927.6104
2515,20,CollgCr,Norm,1Fam,1Story,5,5,1994,1994,1022,0,1,1,0,1.5,3,2,2007,192562.8081
2516,60,CollgCr,Norm,1Fam,2Story,6,6,1997,2006,1308,1,0,2,1,3.5,3,2,2007,180990.2415
2517,20,CollgCr,Norm,1Fam,1Story,5,7,1994,1994,990,1,0,1,0,2,3,1,2007,180064.9415
2518,20,CollgCr,Norm,1Fam,1Story,5,5,1996,1996,1097,1,0,1,1,2.5,3,1,2007,196070.9974
2519,60,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,1873,0,0,2,1,2.5,3,2,2007,180352.919
2520,60,CollgCr,Norm,1Fam,2Story,7,5,1998,1999,1753,1,0,2,1,3.5,3,2,2007,183367.9538
2521,60,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,1690,0,0,2,1,2.5,3,2,2007,176734.8415
2522,60,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,1842,1,0,2,1,3.5,3,2,2007,180848.2208
2523,20,CollgCr,Norm,1Fam,1Story,5,5,1974,1974,894,0,0,1,0,1,3,2,2007,187806.0594
2524,80,CollgCr,Norm,1Fam,SLvl,5,5,1976,1976,1025,0,0,2,0,2,3,2,2007,180521.5264
2525,80,CollgCr,Norm,1Fam,SLvl,5,7,1977,1977,1009,0,0,2,0,2,3,2,2007,181502.7545
2526,20,CollgCr,Norm,1Fam,1Story,5,5,1977,1977,1040,0,0,1,1,1.5,3,2,2007,174525.8794
2527,20,CollgCr,Norm,1Fam,1Story,5,4,1977,1977,907,1,0,1,0,2,3,1,2007,188927.9841
2528,20,CollgCr,Norm,1Fam,1Story,5,6,1975,1975,879,0,0,1,0,1,3,2,2007,184728.8704
2529,20,CollgCr,Norm,1Fam,1Story,5,5,1972,2000,864,1,0,1,0,2,3,2,2007,179857.9755
2530,20,CollgCr,Norm,1Fam,1Story,4,8,1972,2006,875,0,0,1,0,1,3,2,2007,180962.8681
2531,20,CollgCr,Norm,1Fam,1Story,7,5,2000,2000,1673,1,0,2,0,3,3,2,2007,179194.0664
2532,60,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,1932,1,0,2,1,3.5,3,2,2007,179591.7893
2533,60,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,1729,0,0,2,1,2.5,3,2,2007,180638.4637
2534,20,CollgCr,Norm,1Fam,1Story,8,5,1994,1995,1592,0,0,2,0,2,3,2,2007,185846.2151
2535,60,CollgCr,Norm,1Fam,2Story,8,5,2001,2001,2439,1,0,2,1,3.5,4,2,2007,195174.0311
2536,60,CollgCr,Norm,1Fam,2Story,7,5,1996,2002,1992,1,0,2,1,3.5,3,2,2007,192474.5683
2537,20,CollgCr,Norm,1Fam,1Story,8,5,1999,2000,1341,1,0,1,1,2.5,1,2,2007,164200.5955
2538,60,CollgCr,Norm,1Fam,2Story,7,5,2007,2007,1476,0,0,2,1,2.5,3,2,2007,178403.0941
2539,20,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,1190,1,0,2,0,3,2,2,2007,170774.8402
2540,20,CollgCr,Norm,1Fam,1Story,6,5,2006,2007,1330,0,0,2,0,2,3,2,2007,179879.9459
2541,60,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,1491,0,0,2,1,2.5,3,2,2007,177668.1928
2542,60,CollgCr,Norm,1Fam,2Story,5,5,2005,2005,1536,0,0,2,1,2.5,3,2,2007,180174.3286
2543,85,Edwards,Norm,1Fam,SFoyer,5,5,1967,1967,936,1,0,1,0,2,2,1,2007,170643.3036
2544,20,Edwards,Norm,1Fam,1Story,4,6,1963,1963,1088,0,0,1,0,1,2,2,2007,165448.0043
2545,50,Edwards,Norm,1Fam,1.5Fin,5,6,1925,1950,1351,1,0,1,0,2,3,2,2007,195531.7549
2546,20,Edwards,Norm,1Fam,1Story,6,6,1960,1960,1179,0,0,1,0,1,2,2,2007,165314.1777
2547,80,Edwards,Norm,1Fam,SLvl,6,6,1976,1976,1044,1,0,1,0,2,3,2,2007,172532.7577
2548,90,Edwards,Norm,Duplex,2Story,5,6,1979,1979,2233,0,0,2,1,2.5,5,2,2007,203310.2181
2549,60,Edwards,Norm,1Fam,2Story,5,5,2005,2006,1408,1,0,2,1,3.5,3,2,2007,175090.0625
2550,20,Edwards,Norm,1Fam,1Story,10,5,2008,2009,5095,1,1,2,1,4,2,3,2007,230841.3386
2551,180,Edwards,Norm,TwnhsE,SFoyer,6,5,2005,2005,1072,1,0,1,0,2,2,2,2007,155225.1901
2552,20,Edwards,Norm,1Fam,1Story,5,7,1959,2000,960,1,0,1,0,2,2,1,2007,168322.3424
2553,90,Edwards,Norm,Duplex,1Story,4,3,1955,1955,1152,0,0,2,0,2,2,0,2007,165956.2593
2554,90,Edwards,Norm,Duplex,1Story,5,6,1946,1950,1195,0,0,2,0,2,4,0,2007,193956.8176
2555,40,Edwards,Norm,1Fam,1.5Fin,6,8,1920,1995,865,1,0,1,0,2,2,1,2007,171070.3679
2556,20,Edwards,Norm,1Fam,1Story,4,5,1955,1955,768,0,0,1,0,1,2,1,2007,166285.2436
2557,20,Edwards,Norm,1Fam,1Story,4,5,1955,1955,864,1,0,1,0,2,3,2,2007,182875.8013
2558,90,SWISU,Norm,Duplex,2Story,5,6,1923,1950,2592,2,0,2,0,4,6,0,2007,218108.5368
2559,30,Crawfor,Norm,1Fam,1Story,5,5,1926,1950,1422,0,0,1,0,1,3,1,2007,174378.7776
2560,50,Crawfor,Norm,1Fam,1.5Fin,6,7,1921,2005,1298,0,0,2,0,2,2,1,2007,164731.3164
2561,70,Crawfor,Norm,1Fam,2Story,7,8,1930,1995,1098,1,0,1,0,2,2,1,2007,156969.6951
2562,70,Crawfor,Norm,1Fam,2Story,6,7,1921,1950,1436,0,0,1,0,1,3,1,2007,173388.8543
2563,70,Crawfor,Norm,1Fam,2Story,6,8,1926,1991,1461,0,0,1,0,1,3,1,2007,177559.6287
2564,70,Crawfor,Norm,1Fam,2.5Unf,7,7,1927,1992,1718,0,0,2,1,2.5,4,2,2007,194297.7893
2565,20,Crawfor,Norm,1Fam,1Story,5,5,1951,1951,1226,0,0,1,1,1.5,2,2,2007,174894.5884
2566,50,Crawfor,Norm,1Fam,1.5Fin,4,6,1930,2003,1755,0,0,2,0,2,4,1,2007,196544.1441
2567,190,Crawfor,Norm,2fmCon,1.5Fin,5,5,1941,1950,1355,0,0,2,0,2,3,2,2007,179036.1585
2568,20,Crawfor,Norm,1Fam,1Story,6,4,1960,1960,1560,0,0,1,1,1.5,3,2,2007,211423.9865
2569,20,Crawfor,Norm,1Fam,1Story,6,6,1968,1968,1488,0,1,2,0,2.5,3,2,2007,208156.3989
2570,160,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,1045,0,0,1,0,1,2,2,2007,159233.9413
2571,20,Crawfor,Norm,1Fam,1Story,4,5,1995,1996,1680,0,0,2,0,2,4,2,2007,210820.1151
2572,120,Blueste,Norm,TwnhsE,1Story,8,5,1988,1988,1020,1,0,1,0,2,1,2,2007,140196.1098
2573,20,Crawfor,Norm,1Fam,1Story,7,5,1971,1971,1696,0,0,2,0,2,3,2,2007,198678.4691
2574,20,Crawfor,Norm,1Fam,1Story,8,5,1986,1986,2726,0,0,2,1,2.5,2,2,2007,186818.6108
2575,50,IDOTRR,Norm,1Fam,1.5Fin,6,7,1940,1950,1215,0,0,1,0,1,3,2,2007,175044.7976
2576,50,IDOTRR,Artery,1Fam,1.5Fin,5,7,1925,2003,1601,0,0,2,0,2,3,0,2007,180031.1629
2577,70,IDOTRR,Norm,1Fam,2Story,5,6,1923,1999,1828,0,0,2,0,2,3,0,2007,176889.1715
2578,30,IDOTRR,Artery,1Fam,1Story,5,7,1922,1950,816,0,0,1,0,1,2,1,2007,159638.8562
2579,50,IDOTRR,Norm,1Fam,1.5Fin,2,4,1939,1950,845,0,0,1,0,1,1,1,2007,154287.2644
2580,190,IDOTRR,Feedr,2fmCon,2Story,5,6,1895,2006,1991,0,0,2,0,2,4,0,2007,191885.6182
2581,20,IDOTRR,Norm,1Fam,1Story,4,6,1957,1980,1073,1,0,1,0,2,3,2,2007,177503.3786
2582,30,IDOTRR,Norm,1Fam,1Story,5,9,1930,2007,1001,0,0,1,0,1,2,1,2007,166548.3168
2583,120,Crawfor,Norm,TwnhsE,1Story,8,5,2006,2007,1625,1,1,2,0,3.5,2,2,2007,164475.1494
2584,85,Mitchel,Norm,1Fam,SFoyer,6,6,1979,1979,1299,1,0,2,0,3,2,2,2007,167484.7449
2585,20,Mitchel,Norm,1Fam,1Story,5,5,2002,2002,1392,0,0,2,0,2,3,3,2007,188683.1606
2586,20,Mitchel,Norm,1Fam,1Story,7,5,2002,2002,1409,1,0,1,1,2.5,1,2,2007,162243.3995
2587,20,Mitchel,Norm,1Fam,1Story,7,5,1991,1992,1478,1,0,2,0,3,3,2,2007,180807.2139
2588,80,Mitchel,Norm,1Fam,SLvl,7,6,1975,1975,918,0,1,1,0,1.5,3,1,2007,176279.0796
2589,85,Mitchel,Norm,1Fam,SFoyer,6,6,1974,1974,1026,1,0,1,0,2,2,2,2007,163438.9591
2590,120,Timber,Norm,TwnhsE,1Story,7,6,1987,1987,1501,1,0,2,0,3,2,2,2007,161495.5394
2591,20,Timber,Norm,1Fam,1Story,6,8,1958,1995,2279,0,0,2,1,2.5,4,2,2007,216032.3037
2592,20,Timber,Norm,1Fam,1Story,7,5,2006,2007,1689,0,0,2,0,2,3,2,2007,176632.1815
2593,20,Timber,Norm,1Fam,1Story,8,5,2006,2007,1564,0,0,2,0,2,2,2,2007,168743.0016
2594,20,Timber,Norm,1Fam,1Story,7,7,1985,1985,1240,0,1,2,0,2.5,3,2,2007,183810.1185
2595,20,Timber,Norm,1Fam,1Story,8,5,2001,2001,1312,0,0,2,0,2,2,2,2007,156794.3605
2596,20,Timber,Norm,1Fam,1Story,8,5,2002,2002,1922,1,0,2,0,3,2,3,2007,169136.4301
2597,20,Timber,Norm,1Fam,1Story,6,5,1996,1996,1491,0,0,2,0,2,3,2,2007,183203.3188
2598,60,Timber,Norm,1Fam,2Story,7,5,2003,2004,2486,1,0,3,1,4.5,5,2,2007,213252.9269
2599,20,Timber,PosA,1Fam,1Story,10,5,2006,2007,1824,0,0,2,0,2,3,3,2007,190550.3279
2600,20,Mitchel,Artery,1Fam,1Story,3,5,1953,1953,2034,0,0,1,0,1,2,4,2007,234707.2099
2601,120,Mitchel,Norm,TwnhsE,SFoyer,6,5,1996,1997,936,2,0,0,1,2.5,0,2,2007,135751.3189
2602,160,MeadowV,Norm,Twnhs,2Story,4,4,1972,1972,1092,0,0,1,1,1.5,3,1,2007,164228.4589
2603,180,MeadowV,Norm,Twnhs,SLvl,4,5,1970,1970,992,1,0,1,0,2,2,1,2007,153219.437
2604,160,MeadowV,Norm,TwnhsE,2Story,4,6,1970,1970,1092,0,0,1,1,1.5,3,0,2007,164210.7465
2605,160,MeadowV,Norm,Twnhs,2Story,4,3,1976,1976,1092,0,0,1,1,1.5,3,1,2007,163883.2291
2606,85,Mitchel,Norm,1Fam,SFoyer,5,5,1977,1977,1008,1,0,1,0,2,1,2,2007,154892.7763
2607,80,Mitchel,Norm,1Fam,SLvl,6,6,1977,1977,1356,2,0,2,0,4,3,2,2007,197092.0873
2608,20,Mitchel,Norm,1Fam,1Story,5,6,1977,1994,1676,1,0,1,1,2.5,3,2,2007,228148.3764
2609,60,Mitchel,Norm,1Fam,2Story,5,7,1977,1977,1432,1,0,1,1,2.5,3,2,2007,178680.5875
2610,85,Mitchel,Norm,1Fam,SFoyer,5,7,1971,1971,796,0,1,1,0,1.5,2,0,2007,165643.3412
2611,20,Mitchel,Norm,1Fam,1Story,4,3,1961,1961,1608,0,0,1,0,1,3,1,2007,222406.6427
2612,20,Mitchel,Norm,1Fam,1Story,5,6,1976,2003,1178,1,0,1,1,2.5,3,2,2007,184021.8436
2613,20,Mitchel,Norm,1Fam,1Story,5,7,1983,1983,816,1,0,1,0,2,2,1,2007,170871.0949
2614,20,Mitchel,Norm,1Fam,1Story,5,6,1984,1984,887,0,1,1,0,1.5,3,1,2007,189562.8737
2615,20,NAmes,Norm,1Fam,1Story,6,5,1954,1954,1293,1,0,2,0,3,2,2,2006,170591.885
2616,20,NAmes,Norm,1Fam,1Story,6,6,1956,1956,1024,1,0,1,0,2,2,1,2006,172934.3517
2617,20,NAmes,Norm,1Fam,1Story,5,5,1957,1957,1797,0,0,1,1,1.5,3,3,2006,186425.0699
2618,20,NAmes,Norm,1Fam,1Story,6,6,1957,1957,1390,1,0,1,1,2.5,1,2,2006,218648.1311
2619,20,NAmes,Norm,1Fam,1Story,7,6,1969,1969,1851,0,0,2,0,2,3,2,2006,183035.6068
2620,60,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,1525,1,0,2,1,3.5,3,2,2006,178378.9061
2621,60,Gilbert,Norm,1Fam,2Story,6,5,1995,1995,1671,0,0,2,1,2.5,3,2,2006,184516.7166
2622,60,Gilbert,Norm,1Fam,2Story,6,5,1996,1996,1776,0,0,2,1,2.5,3,2,2006,181419.5253
2623,60,Gilbert,Norm,1Fam,2Story,8,5,2005,2005,2064,0,0,2,1,2.5,4,2,2006,196858.9234
2624,60,Gilbert,Norm,1Fam,2Story,7,5,2005,2006,2212,1,0,2,1,3.5,3,3,2006,189228.7015
2625,160,StoneBr,Norm,1Fam,2Story,8,5,1994,1994,2687,0,0,2,1,2.5,4,2,2006,208973.3808
2626,20,Gilbert,Norm,1Fam,1Story,6,6,1993,1994,1169,0,1,2,0,2.5,3,2,2006,180269.869
2627,120,StoneBr,Norm,TwnhsE,1Story,8,5,1987,1987,1204,0,0,2,0,2,2,2,2006,159488.7137
2628,60,StoneBr,Norm,1Fam,2Story,9,5,2005,2006,2798,1,0,3,1,4.5,3,3,2006,191490.2995
2629,60,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,3390,0,0,3,1,3.5,5,3,2006,228684.2451
2630,60,StoneBr,Norm,1Fam,2Story,9,5,2006,2006,2473,0,0,2,1,2.5,4,3,2006,201842.9987
2631,60,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,2698,1,0,2,1,3.5,4,3,2006,209242.8229
2632,60,StoneBr,Norm,1Fam,2Story,9,5,2005,2006,2795,0,0,3,1,3.5,4,3,2006,202357.6226
2633,120,StoneBr,Norm,TwnhsE,1Story,9,5,2005,2005,1714,1,0,2,0,3,2,2,2006,168238.6122
2634,20,StoneBr,Norm,1Fam,1Story,9,5,2005,2005,2000,1,0,2,1,3.5,3,3,2006,202524.1247
2635,85,NWAmes,Norm,1Fam,SFoyer,6,6,1980,1980,1102,1,0,1,0,2,2,2,2006,170588.7719
2636,60,NWAmes,PosA,1Fam,2Story,7,5,1978,1978,1857,0,0,2,1,2.5,4,2,2006,198375.3151
2637,85,NWAmes,Norm,1Fam,SFoyer,7,5,1976,1976,1083,1,0,1,0,2,2,2,2006,170636.8279
2638,60,Somerst,RRAn,1Fam,2Story,7,5,2005,2006,2318,1,0,2,1,3.5,3,2,2006,181991.0795
2639,80,NWAmes,Norm,1Fam,SLvl,6,6,1975,2000,1875,0,0,3,0,3,3,2,2006,183994.5425
2640,20,NWAmes,Norm,1Fam,1Story,6,6,1974,1974,1103,0,0,2,0,2,3,2,2006,182951.4822
2641,20,NAmes,Norm,1Fam,1Story,4,4,1971,1971,874,0,1,1,0,1.5,3,2,2006,174126.2972
2642,120,NAmes,Norm,TwnhsE,1Story,6,5,2002,2002,1419,1,0,2,0,3,2,2,2006,170575.4967
2643,160,BrDale,Norm,TwnhsE,2Story,6,5,1973,1973,1092,0,0,1,1,1.5,3,2,2006,175332.2399
2644,160,BrDale,Norm,TwnhsE,2Story,5,6,1973,1973,1365,0,0,1,1,1.5,3,2,2006,167522.0615
2645,160,BrDale,Norm,Twnhs,2Story,6,7,1972,1972,1030,0,0,1,1,1.5,3,1,2006,168095.5837
2646,160,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,948,0,0,1,1,1.5,2,1,2006,154406.4156
2647,160,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,1092,0,0,1,1,1.5,3,1,2006,170996.9733
2648,120,NPkVill,Norm,TwnhsE,1Story,6,5,1975,1975,1069,0,1,2,0,2.5,2,2,2006,159056.8902
2649,20,NAmes,Norm,1Fam,1Story,5,7,1967,1975,1387,1,0,1,0,2,3,1,2006,181373.6165
2650,120,NPkVill,Norm,Twnhs,1Story,7,7,1976,1976,1055,1,0,2,0,3,2,1,2006,152272.561
2651,160,NPkVill,Norm,Twnhs,2Story,6,5,1976,1976,1456,0,0,2,1,2.5,3,2,2006,168664.3468
2652,60,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,2589,1,0,2,1,3.5,4,3,2006,211007.0083
2653,20,NridgHt,Norm,1Fam,1Story,8,5,2004,2004,1618,0,0,2,0,2,2,3,2006,182909.515
2654,20,NridgHt,Norm,1Fam,1Story,7,5,2006,2006,1740,0,0,2,0,2,4,3,2006,203926.8294
2655,20,NridgHt,Norm,1Fam,1Story,9,5,2005,2005,1868,1,0,2,0,3,2,3,2006,179082.8254
2656,60,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,2206,0,0,2,1,2.5,4,3,2006,206260.0998
2657,60,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,2091,1,0,2,1,3.5,3,2,2006,181732.4434
2658,60,NridgHt,Norm,1Fam,2Story,8,5,2005,2006,2253,0,0,2,1,2.5,3,2,2006,189698.7407
2659,60,NridgHt,Norm,1Fam,2Story,8,5,2006,2006,2389,0,0,2,1,2.5,4,3,2006,203074.3468
2660,60,NridgHt,Norm,1Fam,2Story,8,5,2005,2006,2358,1,0,2,1,3.5,4,3,2006,201670.6344
2661,20,NridgHt,Norm,1Fam,1Story,9,5,2005,2006,1792,1,0,2,0,3,2,3,2006,173756.8126
2662,20,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,1780,1,0,2,0,3,2,3,2006,181387.0764
2663,60,NridgHt,Norm,1Fam,2Story,8,5,2004,2004,1914,1,0,2,1,3.5,3,3,2006,184859.1553
2664,120,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,1565,1,0,2,0,3,2,2,2006,158313.6157
2665,20,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,1686,1,0,2,0,3,1,3,2006,151951.9554
2666,120,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,1666,1,0,2,0,3,2,2,2006,162537.527
2667,60,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,1456,0,0,2,1,2.5,3,2,2006,178998.3371
2668,60,Gilbert,RRAn,1Fam,2Story,7,5,2006,2006,1492,0,0,2,1,2.5,3,2,2006,186732.5849
2669,20,Gilbert,Norm,1Fam,1Story,6,5,2006,2006,1326,0,0,2,0,2,3,2,2006,187323.3184
2670,60,Gilbert,Norm,1Fam,2Story,8,5,2004,2005,2373,0,0,2,1,2.5,4,3,2006,199437.2328
2671,60,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,1492,0,0,2,1,2.5,3,2,2006,185546.6809
